t	Quarter	SRC	TotalRequired	TotalFilled	Overlapping	Deployed	DemandName	Vignette	DemandGroup	ACFilled	RCFilled	NGFilled	GhostFilled	OtherFilled	ACOverlap	RCOverlap	NGOverlap	GhostOverlap	OtherOverlap	deltaT
523	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
523	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
523	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
523	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
524	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
524	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
524	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
524	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
525	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
525	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
525	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
525	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
526	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
526	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
526	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
526	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
527	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
527	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
527	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
527	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
528	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
528	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
528	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
528	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
529	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
529	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
529	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
529	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
530	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
530	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
530	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
530	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
531	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
531	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
531	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
531	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
532	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
532	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
532	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
532	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
533	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
533	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
533	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
533	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
534	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
534	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
534	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
534	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
535	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
535	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
535	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
535	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
536	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
536	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
536	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
536	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
537	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
537	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
537	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
537	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
538	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
538	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
538	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
538	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
539	6	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
539	6	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
539	6	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
539	6	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
540	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
540	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
540	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
540	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
540	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
541	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
541	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
541	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
541	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
541	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
542	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
542	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
542	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
542	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
542	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
543	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
543	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
543	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
543	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
543	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
544	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
544	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
544	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
544	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
544	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
545	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
545	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
545	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
545	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
545	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
546	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
546	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
546	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
546	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
546	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
547	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
547	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
547	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
547	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
547	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
548	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
548	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
548	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
548	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
548	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
549	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
549	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
549	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
549	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
549	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
550	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
550	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
550	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
550	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
550	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
551	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
551	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
551	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
551	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
551	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
552	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
552	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
552	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
552	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
552	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
553	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
553	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
553	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
553	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
553	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
554	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
554	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
554	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
554	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
554	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
555	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
555	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
555	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
555	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
555	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
556	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
556	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
556	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
556	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
556	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
557	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
557	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
557	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
557	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
557	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
558	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
558	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
558	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
558	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
558	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
559	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
559	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
559	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
559	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
559	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
560	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
560	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
560	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
560	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
560	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
561	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
561	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
561	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
561	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
561	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
562	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
562	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
562	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
562	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
562	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
563	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
563	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
563	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
563	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
563	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
564	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
564	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
564	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
564	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
564	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
565	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
565	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
565	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
565	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
565	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
566	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
566	7	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
566	7	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
566	7	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	2	0	0	0	0	0	0	0	0	0	1
566	7	01205K000	3	3	0	3	11569_Eyeore_01205K000_[540...631]	Eyeore	Molly	1	0	2	0	0	0	0	0	0	0	1
567	7	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	0	0	1	0	0	0	0	0	0	0	1
